bbw_width_pct,days_in_squeeze,volume_multiple,close_high_ratio,rsi_absolute,rsi_delta,atr_pct,distance_from_50sma,nifty_trend,nifty_distance_from_50sma,relative_strength_125,prior_runup_90,symbol,signal_date,target,trade_pnl
9.2597,11,6.825,0.6303,65.1458,8.3462,2.9674,0.0344,1,0.0432,1.3264,14.5204,GPIL,2024-09-24,0,-7.4481
8.0381,6,3.3729,0.9286,61.868,13.103,3.2099,0.0259,1,0.0117,1.371,31.2671,GPIL,2025-12-23,0,-3.5251
7.5762,15,11.201,0.5035,59.7963,9.8785,3.37,0.0829,0,-0.0029,1.2117,11.6037,GPIL,2026-05-20,0,-12.3166
5.987,5,3.2227,0.8743,61.2015,13.1172,2.8189,0.0266,1,0.0228,0.9388,-5.0548,GRANULES,2017-09-18,0,-10.5754
4.7349,24,3.9934,0.873,58.9216,17.0887,3.0585,0.033,1,0.0064,1.0967,-21.6056,GRANULES,2019-01-23,0,-9.3559
7.7536,11,2.113,0.9077,64.9531,12.4783,3.4055,0.071,0,-0.0179,0.927,-11.2518,GRANULES,2019-09-11,1,25.0917
8.5916,3,2.7323,0.8709,68.9494,9.6711,4.0264,0.2215,1,0.1005,2.0877,29.808,GRANULES,2020-07-09,0,24.1117
5.611,28,2.794,0.9099,59.8333,12.564,3.1082,0.0521,1,0.0897,1.7128,51.3079,GRANULES,2020-11-23,0,-5.3926
9.8799,14,4.8914,0.8504,61.1319,11.9923,4.2643,0.0498,1,0.0495,0.8491,-5.6964,GRANULES,2021-03-03,0,-13.7354
7.5733,5,2.403,0.9201,61.9347,9.4296,4.1262,0.0715,0,-0.0083,0.7338,2.7565,GRANULES,2021-05-05,0,-10.576
8.9638,40,3.5362,0.9248,67.9079,9.7254,3.9546,0.1108,0,-0.019,1.154,23.4415,GRANULES,2022-09-30,0,-0.7529
6.4123,38,2.4754,0.8725,68.3446,11.5693,2.3206,0.0957,1,0.0358,0.9496,12.82,GRANULES,2023-07-27,0,-5.6445
8.4199,8,5.5951,0.5923,62.6441,10.4078,2.5258,0.0434,1,0.0261,0.9729,5.0981,GRANULES,2023-09-13,0,2.5924
9.6249,27,2.1933,0.8996,65.738,8.8172,2.6237,0.1094,1,0.0675,1.2542,42.1105,GRANULES,2024-01-15,0,0.0649
7.8562,29,3.7351,0.8417,57.863,10.7826,3.0442,0.0087,1,0.0124,0.9953,2.2398,GRANULES,2024-05-22,1,55.6342
7.9318,8,6.9299,0.5411,63.5095,12.155,3.0973,0.0371,0,-0.0229,0.8828,2.8549,GRANULES,2025-08-29,0,3.498
6.909,33,1.5811,0.897,58.9518,8.4278,3.567,0.0499,0,-0.0824,1.2334,11.7799,GRANULES,2026-03-24,1,28.9216
7.5745,6,1.997,0.5562,67.0108,11.7346,3.8965,0.0,0,0.0,1.0,0.0,GRAPHITE,2016-07-29,0,-11.8313
12.4526,0,3.5911,0.8415,66.8841,10.4553,4.6791,0.1579,1,0.0542,1.484,51.0512,GRAPHITE,2017-03-16,0,-1.9663
10.0165,0,3.3577,0.8514,65.1034,8.1059,4.3432,0.1002,1,0.0315,1.2589,15.6668,GRAPHITE,2018-05-09,0,-2.7076
8.0741,9,2.3891,0.91,59.1182,9.1931,3.0766,0.0052,1,0.006,2.034,34.4424,GRAPHITE,2021-07-27,0,-8.8191
9.4543,10,4.4723,0.8647,63.9446,8.2539,2.9717,0.0604,1,0.0632,0.8928,-15.2207,GRAPHITE,2022-07-29,0,-7.2146
6.7987,24,7.7237,0.8879,67.9031,16.2343,2.7409,0.0597,1,0.0364,0.7614,-3.1482,GRAPHITE,2022-11-18,0,-4.5795
8.81,22,2.0314,0.8723,69.1514,10.0624,2.8577,0.1324,1,0.0197,1.1934,63.9306,GRAPHITE,2023-08-04,0,2.4065
6.8451,12,6.7742,0.735,65.6729,14.255,2.9715,0.0438,1,0.0258,1.4564,24.6033,GRAPHITE,2023-11-29,0,0.0635
8.1272,27,5.3879,0.6794,66.3242,10.371,3.8328,0.1034,1,0.0245,1.2298,16.8078,GRAPHITE,2024-02-05,0,-7.4839
5.8588,23,3.8535,0.8315,64.1569,8.7358,2.6763,0.0911,1,0.0046,1.041,49.521,GRAPHITE,2025-07-14,0,-7.538
4.8559,29,1.7512,0.718,62.0688,10.6219,2.1804,0.0324,1,0.0196,1.1841,20.2791,GRASIM,2017-06-22,0,16.7734
3.5188,25,1.549,0.8896,55.6287,11.1024,2.1887,-0.004,1,0.0166,1.0944,2.8551,GRASIM,2018-01-04,0,-3.4954
8.8124,3,2.0193,0.9412,61.6395,10.4306,2.7322,0.0485,1,0.0414,0.8663,-2.1381,GRASIM,2018-08-17,0,-5.063
6.1341,16,2.1935,0.7929,56.9946,18.1311,2.6105,-0.0286,1,0.0144,0.9158,-11.5973,GRASIM,2019-09-20,0,-8.084
13.4201,0,1.7391,0.9273,63.3101,8.1483,4.0413,0.111,1,0.0344,0.9347,-25.0711,GRASIM,2020-05-27,0,1.6039
10.3963,0,4.497,0.8017,67.5072,13.5516,3.3798,0.0893,1,0.0592,0.9483,30.1405,GRASIM,2020-08-18,0,21.0872
10.2668,0,2.1147,0.8675,69.1429,10.281,2.3593,0.078,1,0.0374,1.113,6.5446,GRASIM,2022-04-08,0,-6.6681
4.3595,127,1.9357,0.7792,62.9536,9.8437,2.4286,0.0605,1,0.0168,1.0584,18.1303,GRASIM,2024-03-28,0,-0.0402
5.2984,142,2.5328,0.9401,65.855,9.841,2.1106,0.0716,1,0.0084,1.0635,14.3064,GRASIM,2024-04-23,0,-3.319
3.8731,32,1.8734,0.7807,62.8958,9.2658,2.064,0.036,0,-0.0056,1.0648,13.8357,GRASIM,2025-08-18,0,-3.0113
4.7234,79,1.7978,0.8831,65.5955,11.1461,1.6956,0.0391,1,0.036,0.9986,9.8501,GRASIM,2025-10-27,0,-4.6237
7.877,37,2.8659,0.4653,67.2645,8.3151,4.3327,0.0953,1,0.0419,1.7557,48.5442,GRAVITA,2017-08-01,0,-1.7091
6.5437,12,3.2691,0.5333,58.903,10.8185,4.0941,0.0821,1,0.0149,1.7603,91.7733,GRAVITA,2017-11-17,0,-11.6771
11.2465,0,2.0738,0.6944,69.0342,11.9618,4.0872,0.0579,0,-0.0226,1.3391,10.0126,GRAVITA,2018-03-15,0,-1.1299
11.2623,0,3.7546,0.7273,62.0304,9.3838,5.0611,0.0795,1,0.0482,0.6105,-21.728,GRAVITA,2019-11-11,1,35.3066
12.8537,0,3.4448,0.7041,64.0031,8.8902,5.1548,0.1064,1,0.0319,0.7527,20.4956,GRAVITA,2019-12-23,1,25.3506
5.8953,21,5.1307,0.8091,63.3618,14.8754,3.5643,0.0739,1,0.0492,1.1474,41.4135,GRAVITA,2022-12-05,0,21.1718
12.0098,0,6.4426,0.8647,69.62,9.3063,4.0074,0.2015,0,-0.0085,1.6738,51.8045,GRAVITA,2023-01-24,0,-11.318
10.5285,0,2.6295,0.7942,67.1464,9.4989,3.6536,0.1034,1,0.0401,1.3235,46.826,GRAVITA,2023-07-25,0,10.1893
9.6268,7,3.7117,0.853,64.9102,13.2689,3.9802,0.0943,1,0.0124,0.77,-3.9391,GRAVITA,2024-05-22,0,-7.7183
10.8469,0,2.9722,0.8622,64.8965,10.2573,3.7753,0.082,0,-0.0072,1.6525,35.2612,GRAVITA,2024-12-18,0,-12.9239
6.1805,51,8.054,0.7082,59.0961,11.4557,2.9459,0.0176,1,0.0304,0.8334,-3.3487,GRAVITA,2025-10-24,0,2.4199
11.1865,0,4.5609,0.8955,69.6653,13.6602,3.4473,0.1006,1,0.0236,0.9169,4.5728,GRAVITA,2025-11-03,0,-4.2981
8.2585,4,3.4948,0.8384,66.1872,14.3177,3.0753,0.1066,1,0.0191,0.9028,5.8902,GRAVITA,2025-11-24,0,-5.6765
12.3119,0,2.7765,0.9089,65.5179,10.4672,4.0531,0.0976,0,-0.0228,1.0,12.3448,GROWW,2026-04-08,0,7.4071
3.2749,16,2.6943,0.392,56.7652,10.6604,3.7566,0.0287,1,0.012,1.0,0.0,GRSE,2019-01-07,0,-9.9633
5.8067,18,9.1965,0.2293,64.8288,16.6491,3.4603,0.1132,1,0.0394,1.0,12.763,GRSE,2019-04-30,1,25.1923
9.028,2,2.2537,0.6458,59.7375,9.3433,4.6363,0.0964,1,0.0629,1.3496,61.699,GRSE,2020-08-10,0,-11.2276
10.0404,0,4.7489,0.7711,62.5472,17.6585,3.6234,0.0469,1,0.0822,0.6542,6.0099,GRSE,2021-02-08,0,-7.3052
5.401,13,3.5909,0.7381,56.8639,9.7375,2.8007,-0.0179,0,-0.0024,0.8148,-4.6069,GRSE,2021-05-12,0,7.6262
3.995,29,3.2189,0.7053,58.6863,9.672,2.8723,0.0273,1,0.054,0.8835,7.6301,GRSE,2021-10-05,0,14.0085
7.5844,31,5.3059,0.8688,69.7659,15.2077,3.2966,0.1015,1,0.0474,0.9605,18.5788,GRSE,2021-10-07,0,5.4976
7.3787,8,5.8374,0.4783,63.5262,10.446,4.4663,0.0748,1,0.0548,1.3038,5.0309,GRSE,2022-04-04,0,5.5067
8.1898,2,4.7699,0.6035,69.7946,9.1452,4.0176,0.1689,1,0.0432,1.182,45.6285,GRSE,2023-07-11,1,30.8935
7.6498,26,7.6028,0.8736,68.0839,23.502,3.4807,0.1278,1,0.0092,1.282,46.9438,GRSE,2023-08-14,0,17.4744
5.1789,10,3.7291,0.8062,62.4819,12.8437,3.6275,0.092,1,0.0692,1.3221,49.8919,GRSE,2023-12-26,0,-6.9352
8.4625,21,3.4174,0.8898,68.4053,11.4573,3.4432,0.1026,1,0.053,1.3994,14.1795,GRSE,2024-01-10,0,-9.9057
19.0888,0,4.1184,1.0,69.6248,18.4148,5.3693,0.1549,0,-0.0032,1.0652,4.7818,GRSE,2025-03-19,0,-16.9532
11.1763,0,2.8754,0.9552,69.5086,8.3797,2.9549,0.1168,1,0.0231,1.1321,-2.1697,GRSE,2025-11-14,0,-11.0952
14.2478,0,3.6472,0.8376,69.8787,8.1131,3.9226,0.1132,0,-0.0215,1.0645,6.327,GRSE,2026-01-30,0,-9.5747
6.2494,9,5.7793,0.7705,67.3842,12.7332,2.9538,0.1346,1,0.0206,1.0287,13.6392,GVT&D,2017-05-09,0,-10.0162
6.3316,6,1.6911,0.6464,67.2041,9.3877,4.4044,0.1393,1,0.0094,1.2323,21.0872,GVT&D,2017-08-31,0,-7.0766
10.4491,0,2.8382,0.5393,67.0959,9.1208,3.665,0.1018,1,0.0166,1.253,19.3435,GVT&D,2018-01-04,0,-10.3676
9.6782,3,4.747,0.5823,59.4586,9.5354,5.142,0.1035,1,0.0009,1.065,-5.4988,GVT&D,2020-02-06,0,-17.3436
8.3098,46,7.4067,0.615,63.1754,17.1346,3.8729,0.0482,1,0.04,1.0116,29.3387,GVT&D,2021-08-26,0,-14.2021
10.3426,0,1.9872,0.8111,57.277,10.5007,4.4143,-0.0314,1,0.0326,0.7621,-15.803,GVT&D,2022-04-01,0,8.4954
9.5151,8,3.376,0.2532,58.5924,9.4677,4.4847,0.0429,1,0.0122,1.2744,10.8384,GVT&D,2025-12-22,0,-8.8463
10.5201,0,7.3507,0.8794,61.6542,32.2306,2.6623,-0.0185,1,0.0465,1.0,0.0,HAL,2018-07-30,0,-3.2275
6.2436,17,8.3874,0.7115,60.6611,8.9117,2.4974,0.0313,1,0.009,0.9478,-10.8741,HAL,2019-01-04,0,-6.8093
8.669,6,2.5789,0.8805,69.556,9.3725,2.9598,0.0395,1,0.0326,0.789,-7.409,HAL,2019-05-27,0,-8.5473
9.8558,7,3.0613,0.4933,59.9377,9.4293,4.2622,0.0582,1,0.0561,0.9336,-26.532,HAL,2020-05-28,1,118.7809
13.4317,0,2.3929,0.3906,69.8009,8.6956,4.2339,0.2636,1,0.0629,1.4473,96.382,HAL,2020-08-10,0,-0.0896
9.591,26,3.4805,0.8109,65.9242,10.9665,4.0239,0.0862,0,-0.0172,1.1078,12.3844,HAL,2022-03-16,0,2.5259
8.8587,5,2.4886,0.8679,67.0049,12.2207,3.1981,0.0798,1,0.02,1.1582,12.269,HAL,2022-03-31,0,2.1136
7.869,3,3.6497,0.645,60.9317,10.2103,3.7704,0.1071,0,-0.0771,1.7043,38.2393,HAL,2022-06-17,1,36.4763
7.378,23,4.4181,0.8482,66.5589,11.0313,2.9687,0.0928,1,0.0437,1.4227,53.0815,HAL,2022-11-16,0,-1.1408
9.2135,30,3.1942,0.8018,67.1875,14.7411,3.7471,0.0597,0,-0.0006,1.1597,10.9793,HAL,2023-02-16,0,-1.2204
5.8535,36,3.1273,0.8783,65.4897,8.4585,2.177,0.0582,1,0.0048,1.4197,43.7138,HAL,2023-08-23,0,-5.4549
10.2269,0,2.8755,0.9371,64.8056,9.4058,2.3792,0.0395,0,-0.0079,1.3078,10.6052,HAL,2023-11-07,1,46.274
4.7457,12,2.9426,0.8022,65.7752,11.4445,3.1957,0.0946,1,0.0161,1.49,60.0145,HAL,2024-02-08,0,0.2482
11.1101,0,1.7164,0.8371,62.3684,14.424,3.5468,0.0325,0,-0.0032,0.9406,-15.0221,HAL,2025-03-19,1,32.4888
5.8879,26,2.1434,0.9739,68.1918,9.9846,1.8431,0.033,1,0.0084,1.2329,6.516,HAL,2025-09-12,0,-3.134
4.8707,14,1.5377,0.8521,58.954,8.7196,1.7079,0.0003,1,0.0112,0.8822,1.5367,HAL,2026-01-05,0,-5.4912
5.7833,30,2.1893,0.9473,61.0795,15.7958,2.612,0.0428,0,-0.0215,1.009,-5.4435,HAL,2026-01-28,0,-9.0178
8.2577,76,2.4645,0.9593,67.9383,10.6409,2.8123,0.0886,1,0.0073,1.0423,10.2032,HAVELLS,2017-10-10,0,-4.6187
4.5446,23,3.8075,0.854,68.062,15.3469,2.5324,0.0862,1,0.0623,1.1486,15.7076,HAVELLS,2018-01-23,0,-9.0742
6.4966,26,2.2603,0.9172,64.646,10.2522,2.3077,0.0348,0,-0.0127,1.0062,5.5012,HAVELLS,2018-04-06,0,-2.1497
5.1884,21,1.5679,0.9109,60.3263,8.3351,3.0212,0.0593,1,0.0198,1.0781,2.5405,HAVELLS,2018-05-28,0,24.275
3.9131,41,5.0631,0.8185,62.2408,15.247,2.4248,0.0405,1,0.0154,1.2782,5.6863,HAVELLS,2019-01-22,0,-4.4223
8.3015,21,2.9296,0.9013,66.6151,24.6389,3.3022,0.0805,1,0.0144,0.9859,-0.925,HAVELLS,2019-09-20,0,-10.212
5.4339,28,2.7917,0.9439,61.0655,8.1541,3.1629,0.0263,1,0.0251,1.1024,18.0721,HAVELLS,2021-05-18,0,-7.246
7.4792,71,2.9494,0.7315,67.9475,9.0935,2.0392,0.058,1,0.0248,0.9796,-7.6981,HAVELLS,2021-07-16,1,27.4135
10.5126,0,2.6753,0.9226,69.2931,12.0646,2.9198,0.0829,1,0.049,0.8943,-9.4138,HAVELLS,2022-04-05,0,-1.8365
4.8711,120,4.1775,0.2713,58.8943,8.7213,2.4811,0.0249,1,0.0519,1.0178,11.1094,HAVELLS,2023-07-18,0,2.7327
7.1762,27,2.5027,0.62,57.1685,10.4336,4.0386,0.01,1,0.005,1.0,0.0,HBLENGINE,2016-10-05,0,12.2781
8.0352,14,5.1903,0.835,62.9347,16.6315,4.0887,0.0991,1,0.0508,1.3067,19.1781,HBLENGINE,2017-02-17,0,-0.7466
7.2867,17,4.0173,0.9074,58.1467,11.5294,3.7175,0.0039,1,0.0165,0.9766,0.9174,HBLENGINE,2017-07-06,0,-1.7853
10.2476,0,3.3898,0.8269,63.8023,8.792,3.9803,0.0891,1,0.0065,1.0415,5.3362,HBLENGINE,2017-08-30,0,9.2507
13.767,0,6.9738,0.9538,69.8923,22.3651,4.6045,0.2103,1,0.0354,1.2011,57.2407,HBLENGINE,2017-10-30,0,-1.3453
10.5515,0,3.2882,0.6508,57.0803,9.1842,4.482,-0.0079,1,0.0443,0.5322,-26.4583,HBLENGINE,2018-07-27,0,-6.7042
9.8877,28,4.1681,0.8596,64.7344,11.8209,4.4879,0.0529,1,0.0326,0.8228,-6.6901,HBLENGINE,2019-05-27,0,-11.9314
6.4564,29,1.8234,0.5556,57.0954,8.9509,4.4105,0.0309,1,0.0482,0.9302,9.1665,HBLENGINE,2020-10-14,1,132.2188
9.7869,7,3.514,0.7542,63.5695,12.5627,5.6326,0.1903,1,0.0311,1.1738,40.8633,HBLENGINE,2021-06-30,0,-5.568
7.0178,10,4.8281,0.8729,64.1624,13.754,4.1446,0.0879,1,0.054,1.3094,18.1618,HBLENGINE,2021-10-05,0,-9.2446
11.4408,0,6.563,0.6975,66.5899,12.4039,4.4855,0.1308,1,0.0657,1.3723,24.4141,HBLENGINE,2021-10-14,0,-12.7858
9.2938,4,2.7946,0.6667,62.8816,9.3787,4.0786,0.1306,1,0.0452,1.1035,40.666,HBLENGINE,2022-01-17,0,-5.7729
9.8624,12,7.1837,0.8293,67.5524,14.216,4.7127,0.1167,1,0.0153,1.4094,15.4213,HBLENGINE,2022-04-21,0,10.3681
12.2447,0,5.3191,0.9324,69.0196,10.8512,3.0767,0.0938,1,0.0068,0.9433,1.9645,HBLENGINE,2023-04-21,0,-8.044
10.8006,0,2.5001,0.0775,62.0189,8.4379,5.1381,0.1169,0,-0.0076,2.7985,103.0464,HBLENGINE,2023-11-06,1,29.8662
10.8888,0,3.7086,0.9404,63.0028,8.2015,4.3872,0.0576,0,-0.018,1.1393,-0.6031,HBLENGINE,2024-11-27,0,0.4206
6.6209,7,1.7156,0.726,66.6654,9.7999,1.9124,0.0,0,0.0,1.0,0.0,HCLTECH,2016-08-01,0,-1.2534
6.3263,44,3.3302,0.8722,69.0026,10.9669,2.122,0.0845,1,0.0311,1.0034,10.7266,HCLTECH,2018-01-16,0,-1.6842
5.6965,32,2.3041,0.9354,66.0708,11.3323,2.7771,0.0569,1,0.0044,1.077,18.6257,HCLTECH,2018-04-12,0,-3.1779
5.0523,51,3.6891,0.8992,65.9825,18.5143,2.566,0.0349,0,-0.0481,1.0333,4.5193,HCLTECH,2019-08-08,0,-4.0615
5.7794,30,1.9996,0.8006,60.787,10.9279,2.1912,0.0263,0,-0.0516,1.1686,14.2102,HCLTECH,2021-12-21,0,2.4947
8.1999,50,2.9269,0.6481,64.0435,8.0017,2.375,0.044,0,-0.0275,0.9197,-4.7813,HCLTECH,2022-10-13,0,8.0357
2.5774,7,2.0127,0.8853,56.8393,14.9064,1.6511,-0.0023,0,-0.0113,0.9933,14.8233,HCLTECH,2023-01-09,0,2.718
3.424,92,1.7765,0.9451,65.6133,8.673,1.7022,0.0685,1,0.031,1.1309,3.7464,HCLTECH,2023-06-20,0,-2.3426
4.9272,129,2.7975,0.5253,61.188,10.908,1.8274,0.0298,1,0.0098,0.9655,10.7348,HCLTECH,2023-08-11,0,5.5055
4.1262,34,2.0603,0.8273,66.9622,8.9053,1.6287,0.0455,1,0.0092,1.1429,13.0735,HCLTECH,2023-11-16,1,28.7456
6.4015,49,1.9651,0.8571,68.9819,9.0729,1.6086,0.0699,1,0.0646,1.0987,23.2505,HCLTECH,2023-12-08,0,21.3582
4.2689,84,1.9015,0.892,63.2442,9.5802,2.3952,0.0552,0,-0.0259,1.3889,11.1544,HCLTECH,2025-01-10,0,-7.7505
4.2079,17,2.1593,0.9411,68.0601,8.0226,1.8294,0.0962,1,0.0377,0.9021,2.8652,HCLTECH,2025-06-11,0,-5.3461
6.7292,11,2.114,0.7536,60.4693,11.9059,2.0966,-0.015,0,-0.0087,0.8663,-26.182,HCLTECH,2026-06-02,0,-5.1888
3.788,70,2.3116,0.684,60.7187,8.0894,1.9422,0.0131,1,0.0155,1.0,-9.9391,HDBFS,2025-11-25,0,-4.0086
3.8915,88,8.5637,0.5282,60.3502,11.3499,2.2463,0.0419,1,0.005,1.0,3.1388,HDBFS,2025-12-19,0,-6.2889
5.2662,24,3.5134,0.6079,65.2018,10.4954,1.7577,0.0506,0,-0.0029,1.0,0.0,HDFCAMC,2018-11-26,0,-1.1455
4.9193,8,1.7155,0.8848,61.3573,11.2658,1.8537,-0.0094,1,0.004,0.8146,4.5776,HDFCAMC,2019-03-01,0,11.273
10.8402,0,2.9561,0.9334,66.9022,9.2294,3.4327,0.1616,0,-0.0244,1.7809,53.6963,HDFCAMC,2019-08-27,1,50.5399
5.7277,27,2.6228,0.9002,60.7622,9.7889,2.4728,0.0391,1,0.0009,1.3941,16.49,HDFCAMC,2020-02-06,0,-6.3531
4.657,37,2.118,0.7639,60.0069,11.7421,1.7849,0.0159,1,0.0554,0.7882,-3.7509,HDFCAMC,2020-08-24,0,-6.18
6.8659,13,5.3492,0.8913,67.2118,21.4155,2.5453,0.0561,1,0.0495,0.9759,38.1134,HDFCAMC,2021-03-03,0,-7.1386
5.8807,34,3.5629,0.8957,67.6896,14.8986,1.8346,0.0422,1,0.0457,1.0244,-8.5077,HDFCAMC,2021-05-28,0,0.1532
7.6167,31,2.0553,0.8833,59.58,11.3711,3.1014,0.0408,1,0.0326,0.7804,-10.722,HDFCAMC,2022-04-01,0,-7.2335
6.6407,9,2.4839,0.8973,65.2049,9.7736,2.4964,0.0235,1,0.0037,0.9848,8.9384,HDFCAMC,2022-10-20,0,5.5248
5.1238,67,3.8169,0.9552,60.1638,16.6512,2.1106,0.0507,1,0.0428,0.8609,-13.4223,HDFCAMC,2023-05-26,1,39.0163
5.8392,15,2.8633,0.6467,67.3961,9.6362,2.1555,0.0694,1,0.0073,1.5089,29.0175,HDFCAMC,2023-11-17,1,31.3625
4.7919,45,2.963,0.6975,64.5633,8.5088,2.4564,0.0392,1,0.0156,1.1743,27.7123,HDFCAMC,2024-04-30,0,-6.7448
9.1983,67,3.4624,0.4825,63.4764,8.6464,2.9809,0.087,1,0.038,1.2248,19.0396,HDFCAMC,2024-06-03,0,-9.3999
5.7529,16,2.5025,0.9129,64.7204,9.2289,2.2057,0.085,1,0.0085,1.2862,44.9814,HDFCAMC,2025-07-15,0,4.4152
6.0419,91,3.6655,0.9501,57.4786,23.3428,2.3119,0.0056,0,-0.0001,1.0723,-3.8609,HDFCAMC,2025-12-18,0,-7.0515
7.3924,122,2.175,0.1133,60.159,8.5118,3.1603,0.0279,0,-0.0046,0.916,-9.1935,HDFCAMC,2026-02-03,0,0.3019
2.8109,27,1.9692,0.9303,64.2405,12.5074,1.3496,0.0,0,0.0,1.0,0.0,HDFCBANK,2016-08-30,0,-0.6525
3.1014,156,2.6942,0.5523,60.7208,8.7666,1.4082,0.0236,1,0.0082,1.0483,4.7469,HDFCBANK,2017-12-15,0,2.9291
1.6905,176,2.0989,0.8507,62.3237,9.6338,1.0477,0.027,1,0.0355,1.0382,7.8328,HDFCBANK,2018-01-15,0,0.3092
3.0267,179,2.7925,0.452,68.736,9.8786,1.2105,0.044,1,0.0407,1.0347,6.0849,HDFCBANK,2018-01-18,0,-1.334
3.1464,460,1.7578,0.8947,64.7117,8.6846,1.4297,0.0286,1,0.041,1.0817,13.5015,HDFCBANK,2019-03-12,0,12.3195
6.2924,28,2.754,0.9014,67.9433,25.3587,2.2586,0.0596,1,0.0144,1.0942,5.3553,HDFCBANK,2019-09-20,0,2.3183
8.6539,42,1.8826,0.7787,65.7044,9.0338,3.0292,0.0954,1,0.0608,1.1504,49.0141,HDFCBANK,2021-02-02,0,-4.874
3.2962,87,1.6382,0.8795,64.6779,10.0884,1.5419,0.0472,1,0.03,0.9585,-0.4301,HDFCBANK,2021-07-06,0,-3.941
9.6761,4,1.6295,0.8569,69.6447,10.4455,2.894,0.0812,0,-0.0281,1.0,40.5584,HDFCLIFE,2018-04-02,0,2.1875
5.159,30,4.1099,0.8386,59.6857,9.948,2.5414,0.0238,1,0.0236,0.9917,10.7817,HDFCLIFE,2018-07-20,0,-9.0493
3.8703,32,2.1851,0.8147,68.883,10.6428,1.7194,0.0385,1,0.0127,0.862,-11.8648,HDFCLIFE,2019-01-10,0,-5.3806
7.7792,17,2.0308,0.8571,58.9474,8.7931,2.6432,0.0048,1,0.0154,0.8622,4.5423,HDFCLIFE,2019-03-05,0,1.4244
11.3593,0,8.4742,0.593,67.6324,8.8815,4.6746,0.1371,0,-0.0244,1.5355,36.968,HDFCLIFE,2019-08-27,0,3.1873
2.3177,147,3.0584,0.7658,60.5917,12.1374,1.5822,0.0084,1,0.0409,0.8739,-0.7014,HDFCLIFE,2021-08-25,0,1.3239
4.067,37,2.1329,0.9186,61.1428,10.8304,1.6683,0.0049,1,0.0173,0.8738,4.8145,HDFCLIFE,2021-11-12,0,-5.5073
6.2219,30,1.69,0.9145,64.0917,12.2619,2.344,0.0304,1,0.0893,0.9368,0.4472,HDFCLIFE,2022-08-16,0,-2.792
5.4332,30,3.4359,0.9574,69.9665,11.4836,1.9038,0.065,1,0.0441,0.8747,6.126,HDFCLIFE,2022-11-24,0,-2.24
3.6918,13,3.5921,0.8557,65.1104,15.345,2.0064,0.0605,0,-0.003,0.9007,5.1089,HDFCLIFE,2023-01-03,0,-4.01
9.4485,2,5.4441,0.6603,66.4167,14.3376,2.5262,0.0941,1,0.0137,1.0167,-5.5297,HDFCLIFE,2023-04-24,0,21.2444
5.6531,40,3.3015,0.8581,68.8719,14.5413,2.3409,0.1008,1,0.0342,1.0445,24.1241,HDFCLIFE,2023-06-16,0,3.3847
5.4226,86,1.9487,0.7071,65.378,8.8677,1.8345,0.0281,1,0.0073,1.07,-0.9573,HDFCLIFE,2023-11-17,0,-0.9352
4.539,16,1.5874,0.69,59.7501,9.7985,2.2635,0.0074,1,0.0286,0.8273,-4.6332,HDFCLIFE,2024-03-04,0,-1.7563
6.4818,18,3.8123,0.8533,63.1116,9.0594,2.8403,0.0217,1,0.037,0.7816,3.2174,HDFCLIFE,2024-06-13,0,19.4476
5.1227,22,6.2864,0.3593,57.7408,28.5224,2.4973,-0.0078,0,-0.0276,1.0516,-13.1365,HDFCLIFE,2025-01-16,0,11.8828
8.1095,20,4.8472,0.8152,65.0543,12.5527,3.1099,0.0383,0,-0.0033,1.0443,2.2063,HEG,2017-01-04,1,38.2686
5.8491,15,5.1233,0.6758,62.6756,9.9344,3.6823,0.1075,1,0.0582,1.1557,11.5217,HEG,2017-02-22,1,38.2895
12.6749,0,4.0942,0.8161,66.3343,9.9704,4.2573,0.1017,1,0.0315,1.6146,52.8073,HEG,2018-05-09,0,-5.0579
10.3885,0,2.414,0.8757,68.6775,8.0294,3.8395,0.1045,1,0.0447,0.7187,1.0867,HEG,2019-11-27,0,-11.9343
12.2439,0,3.2636,0.764,67.4532,8.6815,3.9488,0.1288,0,-0.0023,1.1794,19.4542,HEG,2020-02-07,0,-15.671
9.8582,2,2.1921,1.0,65.3684,10.4525,4.3436,0.2376,1,0.031,2.9059,149.0585,HEG,2021-05-24,0,-14.2225
10.6031,0,3.6878,0.5639,61.06,10.3256,2.8077,0.056,0,-0.0217,0.9744,-8.1867,HEG,2023-01-16,0,-7.4493
11.3213,0,7.145,0.907,68.9893,12.4805,3.6457,0.1937,1,0.036,1.2355,19.277,HEG,2023-06-02,1,38.7137
6.8941,16,7.1539,0.3762,67.4546,8.2255,2.7648,0.0955,1,0.0155,1.707,65.2084,HEG,2023-09-08,0,-8.3298
4.9083,38,4.3658,0.4906,62.6211,8.0309,2.7892,0.0472,1,0.0096,1.6658,42.8673,HEG,2023-10-12,0,-8.9641
7.3856,16,5.4122,0.4523,58.7914,9.2494,3.4273,0.0419,1,0.0245,0.9482,7.1735,HEG,2024-02-05,0,-4.6891
8.8505,17,5.7054,0.7876,69.0043,10.2128,3.5385,0.0962,1,0.0299,1.0187,14.398,HEG,2024-02-06,0,-10.0855
3.8027,12,1.9023,0.7875,56.1501,10.708,2.2463,0.002,1,0.0269,1.0988,-13.3271,HEG,2024-09-13,0,4.4454
