bbw_width_pct,days_in_squeeze,volume_multiple,close_high_ratio,rsi_absolute,rsi_delta,atr_pct,distance_from_50sma,nifty_trend,nifty_distance_from_50sma,relative_strength_125,prior_runup_90,symbol,signal_date,target,trade_pnl,source_batch
6.2653,32,4.8301,0.8929,63.9461,19.6679,2.46,0.061,1,0.0453,1.2124,24.7597,APOLLOHOSP,2021-06-25,1,43.0283,Nifty 50
8.182,24,2.0477,0.872,63.1693,13.1537,2.3042,0.0763,1,0.0324,0.9189,27.3259,APOLLOHOSP,2022-09-20,0,-5.865,Nifty 50
4.613,50,1.7757,0.8994,64.9349,8.437,2.1858,0.0514,1,0.0162,0.9758,23.3907,APOLLOHOSP,2022-10-28,0,-1.9667,Nifty 50
7.8961,68,2.7837,0.918,69.031,8.1303,2.8115,0.0916,1,0.0441,1.1845,24.4746,APOLLOHOSP,2022-11-24,0,-6.7085,Nifty 50
4.7655,49,5.8975,0.9241,59.1622,17.431,2.8932,0.0073,0,-0.0023,1.0382,2.1347,APOLLOHOSP,2023-02-15,0,-6.221,Nifty 50
5.4361,96,1.5442,0.844,67.3014,8.3418,2.1394,0.0323,1,0.0318,1.0017,-2.7827,APOLLOHOSP,2023-04-28,0,14.7083,Nifty 50
5.7662,8,2.6082,0.8876,69.1248,10.8168,1.9333,0.1,1,0.0512,1.107,17.3477,APOLLOHOSP,2023-07-06,0,-6.6704,Nifty 50
6.507,90,2.9483,0.9462,62.3043,17.1056,1.979,0.0344,0,-0.0169,1.052,2.1356,APOLLOHOSP,2023-11-03,0,2.8725,Nifty 50
8.3549,94,2.174,0.9194,67.2936,8.8251,2.0929,0.0589,0,-0.0087,1.0875,3.9112,APOLLOHOSP,2023-11-09,0,-0.2127,Nifty 50
6.1005,26,5.3311,0.9302,67.5688,20.0817,2.2887,0.0773,0,-0.0161,1.0968,17.0453,APOLLOHOSP,2025-08-13,0,-3.576,Nifty 50
3.8484,83,1.7778,0.9625,60.5235,15.4296,1.673,0.0037,1,0.0081,0.9384,-5.7163,APOLLOHOSP,2026-01-06,0,-5.4293,Nifty 50
5.4042,75,2.1163,0.9513,62.4142,19.8399,2.1259,0.0539,0,-0.0339,1.166,5.7619,ASIANPAINT,2020-02-03,0,-4.4211,Nifty 50
4.4891,30,2.9606,0.8609,61.3779,8.5152,2.7145,0.0684,1,0.0895,1.0955,-1.0875,ASIANPAINT,2020-07-27,0,19.7302,Nifty 50
5.3932,39,2.2627,0.8832,64.0105,10.9957,2.7612,0.0679,1,0.0605,1.0202,11.7072,ASIANPAINT,2020-08-07,0,21.2099,Nifty 50
7.0933,34,2.0803,0.9219,67.4754,12.185,2.3699,0.0935,1,0.0312,1.0364,33.0267,ASIANPAINT,2020-10-27,0,22.5305,Nifty 50
4.5226,28,1.8609,0.8593,62.1356,8.582,1.4902,0.0136,1,0.0387,1.0397,3.796,ASIANPAINT,2022-12-07,0,-4.8215,Nifty 50
2.9434,35,1.5796,0.7288,57.3476,8.5715,1.5783,0.004,1,0.0221,0.7947,-6.5531,ASIANPAINT,2024-04-04,0,-5.3391,Nifty 50
3.8167,52,2.2442,0.8884,65.7661,13.2597,1.583,0.0358,1,0.0164,0.8475,-10.8107,ASIANPAINT,2024-05-02,0,-6.3112,Nifty 50
5.6481,76,1.5412,0.5974,61.2314,12.6095,2.1492,0.0347,1,0.0081,0.8479,-3.0429,ASIANPAINT,2024-06-05,0,-3.4698,Nifty 50
2.9689,100,2.0335,0.8498,64.3809,13.9231,1.5491,0.0369,1,0.0526,0.8035,4.7875,ASIANPAINT,2024-07-10,0,-4.7251,Nifty 50
7.3283,66,3.429,0.7057,64.6148,13.0176,1.7522,0.0161,1,0.0313,0.9625,13.02,ASIANPAINT,2025-10-17,0,12.558,Nifty 50
10.3538,1,4.5405,0.6037,69.063,14.7627,1.9042,0.055,1,0.0126,1.0757,13.6737,ASIANPAINT,2025-11-06,0,8.4456,Nifty 50
3.9985,22,5.609,0.8195,65.5552,12.2729,2.555,0.0679,0,-0.0005,1.1957,23.3619,AUBANK,2020-01-08,0,23.154,Nifty 50
6.5648,16,2.3654,0.8559,61.4592,15.1768,3.4277,0.0609,1,0.0371,1.0499,40.9853,AUBANK,2021-02-01,0,13.0492,Nifty 50
6.8782,11,3.0191,0.7386,58.0428,10.4152,2.7643,0.0035,1,0.056,0.9767,20.2575,AUBANK,2021-06-11,0,15.9552,Nifty 50
7.9252,28,5.3704,0.6724,63.3183,12.8692,3.8108,0.1058,1,0.03,1.1282,3.6751,AUBANK,2021-07-06,0,9.7863,Nifty 50
7.1531,3,1.7308,0.8762,61.8418,8.7708,3.3831,0.0494,1,0.0448,0.9314,21.1821,AUBANK,2021-10-26,0,-9.9393,Nifty 50
10.549,9,2.1081,0.7569,67.1992,8.5648,3.0329,0.0584,1,0.0705,0.9315,4.816,AUBANK,2022-08-04,0,0.5773,Nifty 50
9.983,12,1.7304,0.8402,62.4462,8.222,2.793,0.0333,1,0.0339,0.9103,3.196,AUBANK,2022-11-09,0,-0.3331,Nifty 50
4.0488,73,2.6545,0.8895,61.7548,11.1897,2.2484,0.0305,1,0.0146,1.0997,5.9611,AUBANK,2023-09-20,0,-7.8411,Nifty 50
7.7918,110,1.7773,0.9054,65.9937,8.3147,2.7593,0.0269,0,-0.0067,0.9416,-5.1102,AUBANK,2023-11-13,0,-0.1829,Nifty 50
5.1951,12,2.8532,0.6752,59.3109,10.9123,2.4214,0.06,1,0.06,0.881,5.9451,AUBANK,2023-12-20,0,-2.1527,Nifty 50
9.1556,1,2.1859,0.726,61.2194,14.9863,2.9615,0.0758,1,0.0175,0.7738,-15.871,AUBANK,2024-04-29,0,-2.0967,Nifty 50
6.8134,27,1.9812,0.7053,63.0627,13.0836,3.3466,0.0792,1,0.0081,0.8124,-6.5527,AUBANK,2024-06-05,0,-5.8813,Nifty 50
4.1296,11,2.8264,0.9192,68.4052,8.6379,1.8974,0.1387,1,0.0297,1.187,20.256,AUBANK,2025-06-02,0,6.2069,Nifty 50
4.2909,44,3.0174,0.9259,63.5353,15.0617,2.2904,0.068,0,-0.0103,1.2612,47.6883,AUBANK,2026-01-16,0,-6.6634,Nifty 50
11.1664,5,2.3747,0.7694,66.2629,8.7372,3.8373,0.1654,1,0.1023,0.7232,-23.1898,AXISBANK,2020-07-22,0,-3.3365,Nifty 50
8.1343,5,1.5199,0.8779,63.5314,9.6234,4.045,0.1206,1,0.0371,1.2842,72.1723,AXISBANK,2021-02-01,0,-2.9406,Nifty 50
5.1235,75,1.9414,0.8465,64.3677,11.9605,2.0293,0.0457,1,0.0555,0.9258,20.2992,AXISBANK,2021-08-30,0,-2.7392,Nifty 50
6.3509,200,1.5132,0.9209,66.5221,10.3646,1.5577,0.0519,1,0.0264,1.0486,9.9399,AXISBANK,2023-11-29,0,0.3105,Nifty 50
6.1041,84,3.5065,0.8548,66.4212,15.283,2.2161,0.0523,1,0.0158,0.9984,1.0898,AXISBANK,2024-04-25,0,-0.2385,Nifty 50
6.3057,68,1.7177,0.8312,61.4862,11.756,1.6323,0.0315,0,-0.0113,1.0936,23.6481,AXISBANK,2026-01-14,0,1.804,Nifty 50
4.7468,75,3.5371,0.6825,59.5307,14.1079,2.2903,0.037,0,-0.0284,1.1961,19.1416,AXISBANK,2026-01-27,0,-1.9117,Nifty 50
2.622,58,5.8243,0.726,55.638,10.228,1.6914,-0.0049,0,-0.0079,1.1262,14.8633,BAJAJ-AUTO,2020-01-30,0,-4.4808,Nifty 50
4.8125,61,1.8841,0.8487,68.6917,15.0717,2.174,0.0386,0,-0.0339,1.2394,11.0399,BAJAJ-AUTO,2020-02-03,0,-9.1659,Nifty 50
9.3981,4,1.907,0.9488,68.6163,12.0049,2.7507,0.0875,1,0.0251,1.1352,16.8336,BAJAJ-AUTO,2021-05-18,0,-0.7888,Nifty 50
3.9159,39,1.7231,0.8844,63.58,9.3443,1.6236,0.0326,1,0.0702,0.8849,-4.4561,BAJAJ-AUTO,2021-09-27,0,-4.8095,Nifty 50
4.5927,50,2.7541,0.8839,63.4436,9.5302,2.1177,0.0499,1,0.0511,0.8937,-6.8866,BAJAJ-AUTO,2021-10-12,0,-6.3732,Nifty 50
5.2098,12,3.1092,0.9359,65.624,14.0679,2.434,0.0823,1,0.0049,1.0601,18.237,BAJAJ-AUTO,2022-04-26,0,-8.2104,Nifty 50
5.0286,43,2.4272,0.9616,67.3479,17.9531,1.9141,0.0636,1,0.0478,1.2622,25.2528,BAJAJ-AUTO,2023-07-05,0,-3.9746,Nifty 50
5.0705,51,2.9917,0.8214,64.9727,15.74,1.9349,0.0357,0,-0.0056,0.9364,20.5234,BAJAJ-AUTO,2025-08-18,0,0.593,Nifty 50
6.4187,44,2.554,0.875,68.6023,8.43,1.4554,0.0635,0,-0.0001,1.3532,36.3749,BAJAJFINSV,2020-01-29,0,-5.9689,Nifty 50
8.8196,30,1.9983,0.9026,65.7721,19.8006,3.9384,0.0889,1,0.0371,1.2258,71.0867,BAJAJFINSV,2021-02-01,0,-2.4243,Nifty 50
8.4109,13,1.7802,0.6961,62.5351,8.0329,2.843,0.1153,1,0.0537,1.1244,31.4157,BAJAJFINSV,2021-06-10,1,39.575,Nifty 50
6.8498,34,2.5891,0.8986,68.6584,8.6978,2.3133,0.0955,1,0.0178,1.3191,25.2326,BAJAJFINSV,2021-07-09,1,38.1023,Nifty 50
5.9975,30,3.5873,0.9488,64.6013,9.1052,2.4342,0.0559,1,0.0331,1.1958,55.4606,BAJAJFINSV,2022-11-04,0,-8.3543,Nifty 50
5.1946,21,1.7631,0.8742,66.8058,8.838,2.117,0.0614,1,0.0418,0.8132,-9.0332,BAJAJFINSV,2023-05-08,0,10.7757,Nifty 50
4.5366,30,4.1624,0.9325,67.2251,16.355,2.2379,0.0694,1,0.0024,1.1415,12.7695,BAJAJFINSV,2023-10-06,0,-3.5328,Nifty 50
4.1108,149,3.6454,0.6895,61.5062,13.5907,2.2139,0.0312,1,0.017,0.9271,1.7297,BAJAJFINSV,2024-03-28,0,-3.3236,Nifty 50
3.1773,223,1.6897,0.9549,69.0758,10.2015,1.4554,0.0447,1,0.0637,0.9013,1.9731,BAJAJFINSV,2024-07-18,0,-4.4964,Nifty 50
8.8807,19,5.2041,0.8781,63.8808,25.2509,2.2304,0.029,1,0.002,1.0711,3.7045,BAJAJFINSV,2025-01-02,0,-2.205,Nifty 50
8.8616,13,2.3746,0.9425,65.5671,12.2266,2.7504,0.1428,1,0.0537,1.07,25.6966,BAJFINANCE,2021-06-10,0,23.3415,Nifty 50
5.6536,42,2.6563,0.8286,63.2691,11.8023,2.0349,0.0472,1,0.0651,0.8802,7.9132,BAJFINANCE,2024-01-04,0,-5.6238,Nifty 50
6.9011,10,2.9689,0.913,68.479,16.0656,2.2714,0.0789,1,0.002,1.022,9.7253,BAJFINANCE,2025-01-02,0,18.8092,Nifty 50
5.6066,28,2.2621,0.726,62.63,9.3901,2.6,0.0837,0,-0.0365,1.2082,-0.2621,BAJFINANCE,2025-01-28,0,8.8773,Nifty 50
3.6324,69,2.3089,0.8839,59.3411,14.6026,1.8791,0.0386,1,0.0359,1.3604,25.9409,BAJFINANCE,2025-06-06,0,-5.7644,Nifty 50
6.0702,11,2.9415,0.6294,63.6074,11.8634,2.3627,0.0293,0,-0.0096,0.9686,2.8328,BAJFINANCE,2025-09-04,0,9.6237,Nifty 50
9.6906,16,2.8658,0.8182,66.1273,11.3123,3.7117,0.066,1,0.0602,0.6076,8.1088,BANKBARODA,2020-08-28,0,-15.7854,Nifty 50
7.7502,11,2.2834,0.8571,65.6208,8.4634,4.4913,0.161,1,0.0406,1.3026,13.3645,BANKBARODA,2021-06-28,0,-11.4652,Nifty 50
9.1623,4,1.7065,0.8359,58.7115,8.3804,2.642,0.0172,1,0.0692,0.9064,16.8827,BANKBARODA,2021-09-15,0,15.1194,Nifty 50
12.0964,4,3.2387,0.8941,68.6223,9.9107,2.8934,0.0809,1,0.0736,0.9306,24.3878,BANKBARODA,2021-09-16,0,7.3965,Nifty 50
4.378,29,2.6134,0.826,66.7022,8.2292,1.7771,0.067,1,0.029,1.0329,19.3302,BANKBARODA,2023-06-19,0,-5.0386,Nifty 50
6.9346,38,1.7356,0.9332,67.0025,12.3517,2.2788,0.0749,1,0.0476,1.031,17.8433,BANKBARODA,2023-07-03,0,-4.719,Nifty 50
8.1192,43,2.4244,0.929,68.5595,9.3061,2.279,0.0652,1,0.0261,1.0994,14.6202,BANKBARODA,2023-09-13,0,-5.8463,Nifty 50
5.8891,20,2.091,0.8038,65.9972,8.7219,2.0694,0.0343,1,0.0557,1.0075,5.6074,BANKBARODA,2023-12-04,1,25.6736,Nifty 50
13.7989,0,3.3185,0.9212,69.8128,8.7568,2.183,0.0806,1,0.0258,1.047,-4.3195,BANKBARODA,2025-03-27,0,1.9979,Nifty 50
6.2091,20,1.7538,0.8286,59.7856,10.2253,2.756,0.0083,1,0.0222,0.912,2.9762,BEL,2020-01-15,0,-9.1938,Nifty 50
7.7802,23,1.529,0.8833,61.1104,8.5596,4.1844,0.1078,1,0.0205,1.0501,57.9545,BEL,2021-03-01,0,-10.2028,Nifty 50
7.5947,26,1.8661,0.8478,63.3946,12.3718,2.4102,0.0508,1,0.0427,1.0664,12.5863,BEL,2022-01-14,0,-8.9392,Nifty 50
8.4993,5,1.9688,0.8837,63.9762,9.1734,3.6476,0.0709,0,-0.022,1.2421,18.1425,BEL,2022-06-01,0,-8.9124,Nifty 50
6.5302,29,4.3803,0.7857,61.3893,20.3748,2.636,0.0258,0,-0.0113,0.9546,-9.2136,BEL,2023-03-31,1,27.337,Nifty 50
6.4023,47,1.7324,0.8778,65.8524,8.5725,2.1711,0.0784,1,0.0003,1.2974,36.2827,BEL,2023-09-01,0,-3.1254,Nifty 50
8.4775,60,2.7286,0.8567,63.3429,10.3181,3.4147,0.0574,0,-0.0226,1.1967,-1.324,BEL,2024-11-06,0,-10.1777,Nifty 50
6.4805,66,2.012,0.9622,64.3344,9.3388,2.0446,0.0241,1,0.0084,1.2905,28.8272,BEL,2025-09-12,0,0.41,Nifty 50
4.065,20,3.5367,0.9398,63.1176,11.5052,1.8423,0.0715,1,0.0226,1.2852,1.2354,BEL,2025-10-31,0,-6.5467,Nifty 50
5.5092,64,1.9962,0.6962,62.0756,8.1171,1.9368,0.0163,1,0.0112,0.9387,11.2216,BEL,2026-01-05,0,3.693,Nifty 50
5.9214,48,1.6664,0.8257,65.3492,11.2089,2.1353,0.061,1,0.0245,1.606,43.498,BERGEPAINT,2020-01-14,0,1.9371,Nifty 50
8.7941,2,3.1947,0.6919,69.8267,8.0125,3.2826,0.1035,1,0.0823,1.2706,-5.2659,BERGEPAINT,2020-06-24,0,7.4111,Nifty 50
7.6119,41,2.352,0.8044,68.8248,10.0402,2.8049,0.0875,1,0.0592,1.0345,21.411,BERGEPAINT,2020-08-18,0,15.0805,Nifty 50
4.2592,92,2.6734,0.8415,65.5933,9.6799,2.7231,0.0805,1,0.0111,1.0607,16.4984,BERGEPAINT,2020-10-29,0,19.6815,Nifty 50
3.7855,22,4.0934,0.8915,69.6399,13.0485,1.8928,0.0759,1,0.0323,0.9673,17.2431,BERGEPAINT,2021-07-07,0,-4.8638,Nifty 50
4.7643,76,3.2021,0.5966,59.3411,10.3998,1.7594,0.0155,1,0.0726,0.9364,7.5422,BERGEPAINT,2021-09-24,0,-5.7731,Nifty 50
4.4821,127,1.7403,0.8963,59.5618,14.9998,2.0245,0.0218,0,-0.0335,0.883,-6.3409,BERGEPAINT,2023-02-28,0,11.9173,Nifty 50
4.0352,230,3.1349,0.941,68.1039,10.7861,2.0433,0.0524,1,0.0348,1.1615,17.8004,BERGEPAINT,2023-08-01,0,0.6381,Nifty 50
6.3988,90,5.7022,0.7848,68.6114,20.1567,2.6731,0.0541,1,0.011,0.8953,3.8425,BERGEPAINT,2024-02-29,0,-8.8588,Nifty 50
6.1926,67,2.8512,0.8842,68.1565,10.0613,2.7548,0.086,0,-0.0189,1.0372,9.4187,BERGEPAINT,2025-04-08,0,-2.3933,Nifty 50
9.458,6,5.1479,0.2137,57.079,8.5333,3.6085,-0.0311,1,0.0167,0.6723,-21.9396,BHARTIARTL,2020-10-28,1,29.3321,Nifty 50
3.5336,82,2.4265,0.9456,58.2333,12.5317,2.0786,0.0245,1,0.015,0.8406,4.774,BHARTIARTL,2021-07-22,1,25.1553,Nifty 50
6.2367,86,2.9909,0.9147,65.9498,12.3117,2.6293,0.0646,1,0.0029,0.9007,7.2948,BHARTIARTL,2021-07-28,0,19.4028,Nifty 50
9.9581,2,2.6991,0.9054,69.5696,10.1067,3.1271,0.1695,1,0.0661,1.0103,25.0936,BHARTIARTL,2021-08-31,0,2.6132,Nifty 50
3.6049,19,1.6061,0.6898,60.0642,11.1832,3.1724,0.0531,1,0.0192,1.0601,35.3276,BHARTIARTL,2021-11-01,0,-1.0582,Nifty 50
7.4988,32,3.5174,0.3939,61.7757,9.2935,2.7047,0.0566,0,-0.0244,1.2407,40.9898,BHARTIARTL,2021-11-22,0,-5.3745,Nifty 50
7.4466,14,1.6545,0.9123,65.9716,11.3973,1.7867,0.0308,1,0.0411,1.2185,11.6172,BHARTIARTL,2022-01-12,0,-5.6529,Nifty 50
3.3673,249,1.7584,0.8987,68.9208,9.397,1.4899,0.061,1,0.0341,0.9665,3.7649,BHARTIARTL,2023-05-25,0,3.1036,Nifty 50
3.6894,14,2.7394,0.7562,66.1434,11.3714,2.1718,0.0766,0,-0.0077,1.1996,23.5541,BHARTIARTL,2024-04-18,0,2.4996,Nifty 50
7.2483,47,1.6652,0.9584,63.8533,11.051,2.4441,0.0363,1,0.0146,1.1143,14.7404,BHARTIARTL,2024-12-13,0,-4.7558,Nifty 50
3.7707,87,2.8003,0.5755,59.8001,10.8912,2.5824,0.0382,0,-0.0082,1.188,-1.2922,BHARTIARTL,2025-02-07,0,-5.7145,Nifty 50
3.286,31,2.4152,0.836,69.1244,11.1318,1.6505,0.0491,1,0.0262,1.165,16.6371,BHARTIARTL,2025-06-20,0,0.1466,Nifty 50
4.7965,13,2.2858,0.8842,59.6992,12.6218,3.2301,0.0431,1,0.0248,0.9752,26.7875,BPCL,2020-09-10,0,-11.7997,Nifty 50
7.3246,7,1.7373,0.8675,56.3199,10.8252,3.1109,-0.0238,1,0.0465,0.899,-3.8612,BPCL,2020-11-05,0,-0.1187,Nifty 50
8.8513,21,1.7306,0.8503,62.0548,8.2897,2.36,0.0748,1,0.0002,0.9012,-0.322,BPCL,2022-04-20,0,-7.2443,Nifty 50
7.8687,32,1.5481,0.9015,67.141,8.3329,2.3802,0.0876,1,0.0893,0.9084,-9.508,BPCL,2022-08-16,0,-6.9011,Nifty 50
4.2073,30,2.8256,0.9143,65.1488,10.3972,1.8418,0.0441,1,0.0441,0.8525,3.6302,BPCL,2022-11-24,0,2.156,Nifty 50
6.1406,17,1.9932,0.8937,62.4235,8.974,3.2897,0.0419,1,0.0164,1.6453,41.1084,BPCL,2024-05-02,0,-5.4538,Nifty 50
8.9431,39,1.9227,0.408,63.0395,11.9742,2.9317,0.0901,1,0.0376,1.3901,38.4771,BPCL,2024-06-03,0,-9.6895,Nifty 50
8.9758,16,3.294,0.8674,67.8227,13.37,2.5994,0.0877,1,0.049,1.0765,17.7183,BPCL,2024-09-27,0,-8.6958,Nifty 50
4.9224,24,3.4264,0.9522,67.0353,9.3811,2.1758,0.0895,1,0.0377,1.0773,29.3795,BPCL,2025-06-11,0,-7.7045,Nifty 50
6.5405,31,2.0614,0.9339,65.6832,13.0287,2.1573,0.0468,0,-0.0089,1.1727,8.0174,BPCL,2025-09-29,0,9.9675,Nifty 50
6.0547,26,2.1402,0.8818,68.0025,10.7705,2.1316,0.0675,1,0.0074,1.1538,22.4938,BPCL,2025-12-31,0,-6.8015,Nifty 50
5.1574,57,1.8367,0.7973,66.9151,10.5551,1.6907,0.0378,1,0.0106,1.0815,19.3636,BRITANNIA,2020-01-24,0,-4.4595,Nifty 50
4.2146,14,5.5858,0.7417,60.5532,10.7373,1.9577,0.0089,1,0.0803,0.8154,-4.9548,BRITANNIA,2020-11-27,0,-3.4007,Nifty 50
5.2495,22,1.5736,0.9411,66.9651,10.9813,2.0335,0.0386,1,0.0918,0.8223,-2.0392,BRITANNIA,2020-12-10,0,-4.5441,Nifty 50
4.7518,91,1.5439,0.9569,61.0882,9.9216,1.9334,0.02,0,-0.0016,0.7498,1.5976,BRITANNIA,2021-03-22,0,-0.1661,Nifty 50
3.3889,23,7.3289,0.2139,56.8192,10.1648,3.3892,0.0277,0,-0.0241,0.9759,-3.4315,BRITANNIA,2022-05-04,0,-1.3534,Nifty 50
3.9981,44,4.9189,0.8985,66.816,14.2907,1.9963,0.0477,0,-0.0324,1.189,20.448,BRITANNIA,2023-02-02,0,-4.0522,Nifty 50
5.4566,66,1.5292,0.7823,68.0683,8.0186,1.3059,0.0458,1,0.0264,0.9739,-5.1768,BRITANNIA,2023-11-29,0,3.1556,Nifty 50
4.7319,79,5.6965,0.6433,67.7901,25.8292,2.0449,0.0424,1,0.0065,0.9739,0.0395,BRITANNIA,2024-05-06,0,14.3635,Nifty 50
4.3684,7,2.845,0.6892,65.4442,9.6375,2.2022,0.0716,0,-0.024,0.9922,3.0718,BRITANNIA,2024-06-04,0,5.0755,Nifty 50
4.9863,31,3.5974,0.101,56.3764,9.3611,2.1333,0.0073,1,0.0126,1.0614,3.1829,BRITANNIA,2025-11-06,0,-3.9883,Nifty 50
3.4637,98,1.953,0.2493,57.253,8.5209,2.4707,0.0131,1,0.0065,1.0595,0.8799,BRITANNIA,2026-02-11,0,-3.2871,Nifty 50
5.2657,22,3.2758,0.4809,60.0606,9.4768,3.4456,0.0278,1,0.0588,0.58,18.4805,CANBK,2020-08-19,0,-7.0862,Nifty 50
10.0518,8,1.7787,0.9419,59.3471,9.7619,2.871,0.0053,0,-0.0147,1.2671,7.8424,CANBK,2023-03-03,0,-6.748,Nifty 50
7.6762,35,3.4876,0.8655,62.8429,14.7579,2.3989,0.0418,1,0.0476,0.9457,8.4308,CANBK,2023-07-03,0,18.1401,Nifty 50
6.3567,14,3.1563,0.7363,58.9237,12.6291,3.1793,0.0748,0,-0.0276,1.1711,26.7735,CANBK,2023-10-27,0,9.5046,Nifty 50
10.0222,25,1.6661,0.9337,69.9844,9.2426,2.6013,0.0982,0,-0.0067,1.2633,26.9726,CANBK,2023-11-13,0,2.24,Nifty 50
10.8292,2,1.565,0.9003,68.2917,14.855,3.1557,0.0929,1,0.0376,1.3985,38.7312,CANBK,2024-06-03,0,-10.6843,Nifty 50
8.7277,9,1.7335,0.9177,63.1833,8.6528,2.5068,0.0221,1,0.0298,0.916,-10.0316,CANBK,2025-03-24,0,-1.3032,Nifty 50
9.9906,4,1.5539,0.875,64.0997,10.1277,4.1274,0.1455,1,0.0581,0.7143,57.6129,CHOLAFIN,2020-08-13,1,35.211,Nifty 50
11.7616,0,1.7506,0.9426,63.7053,10.2907,4.6915,0.1536,1,0.0592,0.7355,53.7645,CHOLAFIN,2020-08-18,1,31.5789,Nifty 50
10.0718,6,4.4696,0.7805,67.7588,12.4695,4.2896,0.1323,1,0.0081,1.4501,32.6778,CHOLAFIN,2020-10-30,1,27.4594,Nifty 50
7.4406,17,1.7953,0.798,63.3429,11.4697,4.4151,0.1338,1,0.0017,1.743,60.4803,CHOLAFIN,2021-04-07,0,-10.6653,Nifty 50
9.7977,18,2.1779,0.9266,60.663,8.0214,3.6697,0.0208,1,0.0333,1.1048,-1.6135,CHOLAFIN,2021-08-05,0,12.8731,Nifty 50
8.0122,2,4.8556,0.7798,61.089,13.7395,3.2587,0.0891,1,0.0374,1.2709,34.7411,CHOLAFIN,2022-04-08,0,-9.8387,Nifty 50
7.4304,12,2.0582,0.9164,62.826,11.496,3.6013,0.0969,1,0.0049,1.3446,37.6701,CHOLAFIN,2022-04-26,0,-11.2869,Nifty 50
6.0445,15,1.5418,0.9266,58.7121,9.9648,3.1889,0.0438,1,0.0157,1.2825,8.9107,CHOLAFIN,2022-07-18,0,11.9985,Nifty 50
9.0802,12,4.2464,0.4329,62.4916,12.7395,2.9489,0.0456,0,-0.0327,1.0057,-4.3744,CHOLAFIN,2023-02-01,0,-1.7959,Nifty 50
11.5905,0,2.2892,0.8035,69.1663,8.7417,2.4628,0.0563,1,0.0155,1.3741,32.6359,CHOLAFIN,2023-09-08,0,-1.646,Nifty 50
8.0119,12,1.7741,0.9327,58.5751,9.3462,2.7616,-0.013,1,0.005,0.9287,-5.6685,CHOLAFIN,2024-12-10,0,-7.6812,Nifty 50
7.7449,11,1.6963,0.9729,60.0683,8.6231,4.3816,0.0635,0,-0.0181,1.0288,-17.3423,CHOLAFIN,2025-02-03,0,4.3424,Nifty 50
8.5619,3,2.5432,0.8872,64.1228,8.8606,3.3479,0.116,0,-0.0336,1.1063,-0.0035,CHOLAFIN,2025-02-27,0,-1.9221,Nifty 50
7.9991,77,2.9059,0.9298,64.9676,9.5587,2.2393,0.0543,1,0.0139,0.9724,4.5917,CHOLAFIN,2025-09-16,0,10.0743,Nifty 50
5.4264,49,3.1289,0.764,63.0114,13.4046,2.0552,0.0345,1,0.0905,0.915,7.9606,CIPLA,2020-12-14,0,1.5381,Nifty 50
3.1125,132,1.5314,0.9429,59.2451,9.3182,2.0207,0.006,1,0.0165,0.8773,-3.7499,CIPLA,2021-11-15,0,-6.3728,Nifty 50
5.4918,140,6.9163,0.8905,64.0366,18.3919,2.5972,0.0437,0,-0.0462,0.9241,-0.7087,CIPLA,2021-11-26,0,-9.4204,Nifty 50
5.3883,90,1.5942,0.9096,66.4942,15.0845,2.21,0.0795,1,0.0324,0.9992,18.6316,CIPLA,2022-09-20,0,1.0127,Nifty 50
4.1556,37,2.8079,0.7475,68.232,17.8061,1.9796,0.0526,1,0.0522,0.956,7.0518,CIPLA,2024-07-26,0,0.0904,Nifty 50
3.4025,59,3.3914,0.7497,63.2437,13.6272,1.629,0.0272,0,-0.0087,0.9867,4.8293,CIPLA,2025-07-25,0,-3.7737,Nifty 50
4.8736,20,2.6282,0.7816,62.3509,9.2911,2.0142,0.0214,1,0.0489,0.8182,-2.9513,COALINDIA,2020-08-17,0,-4.0645,Nifty 50
10.9484,45,3.4619,0.8033,68.901,8.0682,2.3429,0.0723,1,0.0637,0.8866,16.3769,COALINDIA,2021-09-13,0,9.3674,Nifty 50
6.372,18,3.322,0.9337,56.5977,14.8557,2.6452,-0.0109,1,0.0069,0.9381,14.0379,COALINDIA,2022-01-03,0,-1.2741,Nifty 50
5.0129,9,3.2256,0.9195,63.1166,11.886,2.8558,0.0862,1,0.0004,1.1055,-8.9353,COALINDIA,2022-02-09,0,-8.8974,Nifty 50
11.7441,22,4.4865,0.9449,67.9898,9.8931,3.8133,0.1623,0,-0.0461,1.3076,1.3251,COALINDIA,2022-03-02,0,-4.9348,Nifty 50
3.8963,66,2.5117,0.9258,67.4839,20.0428,1.6217,0.0382,1,0.0348,0.9641,10.7399,COALINDIA,2023-08-01,1,31.3656,Nifty 50
3.371,88,1.853,0.9426,60.389,12.0013,1.3946,0.0257,1,0.0003,0.9791,2.8691,COALINDIA,2023-09-01,1,45.2317,Nifty 50
5.6883,6,2.0317,0.8411,67.6924,8.5326,2.3231,0.1073,1,0.0304,1.6082,44.2326,COALINDIA,2024-01-20,0,6.1982,Nifty 50
6.3413,10,1.9385,0.9195,66.6857,8.993,3.056,0.1325,1,0.0307,1.6445,49.0962,COALINDIA,2024-01-29,0,3.0699,Nifty 50
5.6294,18,4.8494,0.9536,67.4556,10.791,2.4491,0.0699,1,0.0082,1.2934,34.7596,COALINDIA,2024-05-03,0,-2.3155,Nifty 50
